,Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,2016 Median Annual Income
995,JPMorgan Chase Bank,0,Glenview Jewel Branch,2034,11/13/2000,11/13/2004,1340 Patriot Blvd,Glenview,Cook,IL,60026,42.07979,-87.81818,46098.0,40855.0,31126.0,39421.0,47426.0,57346.0,58014,61386
996,JPMorgan Chase Bank,0,Jefferson Drive-Up Branch,3310,7/1/2002,11/13/2004,614 E Jefferson Street,Rockford,Winnebago,IL,61107,42.26889,-89.0845,0.0,0.0,0.0,0.0,0.0,0.0,0,61386
997,JPMorgan Chase Bank,0,Chicago - Clybourn Square Branch,5550,6/23/2003,9/25/2008,2790 N. Clybourn Avenue,Chicago,Cook,IL,60614,41.93091,-87.6766,23119.0,24093.0,29991.0,36790.0,41171.0,49528.0,65067,61386
998,JPMorgan Chase Bank,0,Elmhurst Plaza Branch,5959,6/23/2003,9/25/2008,"207 E Butterfield Road, Suite 112-113",Elmhurst,DuPage,IL,60126,41.86972,-87.93427,13560.0,15571.0,17944.0,24910.0,29103.0,32953.0,39932,61386
999,JPMorgan Chase Bank,0,Hickory Palos Square Branch,5987,6/23/2003,9/25/2008,9540 S Roberts Road,Hickory Hills,Cook,IL,60457,41.71727,-87.818,13383.0,20978.0,30026.0,52942.0,67119.0,84608.0,107759,61386
1000,JPMorgan Chase Bank,0,Niles - Four Flaggs Center Branch,6070,6/23/2003,9/25/2008,"8205 W Golf Road, Suite 2",Niles,Cook,IL,60714,42.05467,-87.82943,15368.0,17068.0,21276.0,25778.0,27369.0,28835.0,33426,61386
1001,JPMorgan Chase Bank,0,Wheaton Trust Branch,3452,7/1/2003,11/13/2004,218 East Wesley Street,Wheaton,DuPage,IL,60187,41.86614,-88.10483,40251.0,107815.0,132236.0,380506.0,421829.0,494071.0,4158,61386
1002,JPMorgan Chase Bank,0,Chicago Trust Branch,3455,7/1/2003,11/13/2004,3 Bank One Plaza,Chicago,Cook,IL,60670,41.88132,-87.67087,821992.0,996863.0,1102509.0,9461.0,14467.0,18830.0,7475,61386
1003,JPMorgan Chase Bank,0,Woodstock Drive-Up Branch,3457,7/1/2003,11/13/2004,200 Eastwood Drive,Woodstock,McHenry,IL,60098,42.315459999999995,-88.43776,0.0,0.0,0.0,0.0,0.0,0.0,0,61386
1004,JPMorgan Chase Bank,0,River Forest Drive-Up Branch,3458,7/1/2003,11/13/2004,630 North Harlem Avenue,River Forest,Cook,IL,60305,41.89196,-87.80518000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,61386
1005,JPMorgan Chase Bank,0,Skokie Touhy Branch,3328,8/20/2003,11/13/2004,5550 West Touhy Avenue,Skokie,Cook,IL,60077,42.012029999999996,-87.76621,60645.0,66684.0,75550.0,84567.0,97043.0,103543.0,111291,61386
1006,JPMorgan Chase Bank,0,Downers Grove Branch,5997,8/25/2003,9/25/2008,62 Ogden Avenue,Downers Grove,DuPage,IL,60515,41.80986,-87.98745,13578.0,17742.0,23269.0,26093.0,53154.0,58005.0,71819,61386
1007,JPMorgan Chase Bank,0,Chicago - North & Larrabee Branch,6020,8/25/2003,9/25/2008,609 W North Avenue,Chicago,Cook,IL,60610,41.91098,-87.64359,16696.0,19322.0,26526.0,34061.0,45939.0,52911.0,64358,61386
1008,JPMorgan Chase Bank,0,Chicago - Chatham Village Square Branch,6031,8/25/2003,9/25/2008,"712 E 87th Street, Suite D2",Chicago,Cook,IL,60619,41.73571,-87.60656999999999,7333.0,8010.0,8806.0,10920.0,11476.0,11791.0,25930,61386
1009,JPMorgan Chase Bank,0,Bronzeville Banking Center Branch,3333,9/25/2003,11/13/2004,3500 South King Drive,Chicago,Cook,IL,60653,41.8311,-87.61737,17779.0,21372.0,26279.0,29078.0,32779.0,36593.0,40237,61386
1010,JPMorgan Chase Bank,0,South Riverside Banking Center Branch,3343,10/16/2003,11/13/2004,300 South Riverside,Chicago,Cook,IL,60606,41.878009999999996,-87.63828000000001,38533.0,47375.0,53261.0,62296.0,71739.0,79885.0,91578,61386
1011,JPMorgan Chase Bank,0,Bucktown Banking Center Branch,3339,11/19/2003,11/13/2004,1849 West North Avenue,Chicago,Cook,IL,60622,41.910540000000005,-87.67466,42322.0,57275.0,67123.0,79411.0,82739.0,94857.0,112433,61386
1012,JPMorgan Chase Bank,0,Chicago - State & Division Branch,6017,11/24/2003,9/25/2008,1200 N State Pkwy,Chicago,Cook,IL,60610,41.904340000000005,-87.62869,17324.0,25684.0,32066.0,49134.0,53479.0,57726.0,75940,61386
1013,JPMorgan Chase Bank,0,Six Corners Banking Center Branch,3348,12/9/2003,11/13/2004,4854 West Irving Park Road,Chicago,Cook,IL,60641,41.95348,-87.74871999999999,29895.0,30755.0,32230.0,39479.0,42534.0,45409.0,50347,61386
1014,JPMorgan Chase Bank,0,Huntley Banking Center Branch,3350,12/10/2003,11/13/2004,12130 Princeton Drive,Huntley,Kane,IL,60142,42.152029999999996,-88.43432,58949.0,64374.0,71029.0,80279.0,89943.0,96959.0,111049,61386
1015,JPMorgan Chase Bank,0,Hyde Park Banking Center Branch,3352,12/15/2003,11/13/2004,1204 East 53rd Street,Chicago,Cook,IL,60615,41.79954,-87.59649,49952.0,57415.0,65144.0,79133.0,91040.0,108448.0,125273,61386
1016,JPMorgan Chase Bank,0,South Loop Banking Center Branch,3353,12/15/2003,11/13/2004,850 South Wabash,Chicago,Cook,IL,60605,41.87117,-87.62599,23728.0,36335.0,35991.0,46580.0,51151.0,54694.0,65928,61386
1017,JPMorgan Chase Bank,0,Back Of The Yards Banking Center Branch,3355,12/16/2003,11/13/2004,4809 South Ashland Avenue,Chicago,Cook,IL,60609,41.80664,-87.66476,7651.0,9364.0,11134.0,13366.0,13913.0,17193.0,20241,61386
1018,JPMorgan Chase Bank,0,Irving and Kedzie Branch,3356,12/16/2003,11/13/2004,3204 West Irving Park Road,Chicago,Cook,IL,60618,41.95385,-87.71858,13617.0,16333.0,42818.0,50864.0,62069.0,70900.0,77870,61386
1019,JPMorgan Chase Bank,0,Galewood Plaza Branch,3357,12/17/2003,11/13/2004,6612 West North Avenue,Chicago,Cook,IL,60707,41.909209999999995,-87.79024,18636.0,20080.0,22556.0,24547.0,25745.0,28652.0,32034,61386
1020,JPMorgan Chase Bank,0,North Wrigleyville Banking Center Branch,3360,12/17/2003,11/13/2004,3714 North Broadway Street,Chicago,Cook,IL,60613,41.9494,-87.64856999999999,56229.0,59769.0,76509.0,98381.0,137302.0,148222.0,171397,61386
1021,JPMorgan Chase Bank,0,Addison Banking Center Branch,3363,12/18/2003,11/13/2004,1600 West Lake Street,Addison,DuPage,IL,60101,41.948370000000004,-88.02658000000001,29723.0,31871.0,38918.0,45648.0,47730.0,53121.0,58775,61386
1022,JPMorgan Chase Bank,0,Naperville Downtown Branch,3365,12/18/2003,11/13/2004,"55 South Main Street, Suite 175",Naperville,DuPage,IL,60540,41.774570000000004,-88.14954,38766.0,46455.0,61708.0,65506.0,92754.0,94915.0,91270,61386
1023,JPMorgan Chase Bank,0,Riverwoods Banking Center Branch,3367,12/19/2003,11/13/2004,2025 Milwaukee Avenue,Riverwoods,Lake,IL,60015,42.16885,-87.92196,49470.0,59230.0,72756.0,78846.0,91037.0,106353.0,131711,61386
1024,JPMorgan Chase Bank,0,Buffalo Grove - The Grove Branch,5957,12/22/2003,9/25/2008,175 Mchenry Road,Buffalo Grove,Lake,IL,60089,42.15679,-87.95976,23506.0,26695.0,32286.0,44016.0,135458.0,146588.0,161235,61386
1025,JPMorgan Chase Bank,0,Clark and Gregory Branch,6055,1/20/2004,9/25/2008,5531 N Clark Street,Chicago,Cook,IL,60640,41.982620000000004,-87.6686,15354.0,18882.0,21694.0,25096.0,27166.0,31845.0,36699,61386
1026,JPMorgan Chase Bank,0,Logan Square Banking Center Branch,3375,1/30/2004,11/13/2004,2235 North Milwaukee Avenue,Chicago,Cook,IL,60647,41.92177,-87.69533,34231.0,44963.0,55462.0,67161.0,74000.0,81682.0,97637,61386
1027,JPMorgan Chase Bank,0,Frankfort Banking Center Branch,3376,2/4/2004,11/13/2004,20801 LA Grange Road,Frankfort,Will,IL,60423,41.51239,-87.84952,48689.0,57090.0,68000.0,79627.0,109862.0,136117.0,157776,61386
1028,JPMorgan Chase Bank,0,Vernon Hills Banking Center Branch,3379,3/4/2004,11/13/2004,325 North Milwaukee Avenue,Vernon Hills,Lake,IL,60061,42.233709999999995,-87.94309,31773.0,34444.0,41381.0,48666.0,54216.0,63139.0,70292,61386
1029,JPMorgan Chase Bank,0,Niles Dempster Banking Center Branch,3383,3/8/2004,11/13/2004,7007 West Dempster,Niles,Cook,IL,60714,42.04072,-87.80190999999999,44772.0,54247.0,60991.0,71744.0,79509.0,85459.0,94518,61386
1030,JPMorgan Chase Bank,0,Lincoln Park Central Banking Center Branch,3385,3/18/2004,11/13/2004,2501 North Clark Street,Chicago,Cook,IL,60614,41.92796,-87.64188,57310.0,80281.0,103599.0,118947.0,145725.0,152335.0,172648,61386
1031,JPMorgan Chase Bank,0,Hazel Crest Banking Center Branch,3390,3/31/2004,11/13/2004,3480 West 183rd Street,Hazel Crest,Cook,IL,60429,41.55728,-87.70111,14168.0,15285.0,16121.0,18139.0,19979.0,23446.0,25185,61386
1032,JPMorgan Chase Bank,0,Cumberland and Lawrence Banking Center Branch,3393,4/14/2004,11/13/2004,5050 North Cumberland Avenue,Norridge,Cook,IL,60706,41.971959999999996,-87.83667,50870.0,57566.0,72018.0,82400.0,148473.0,160916.0,179203,61386
1033,JPMorgan Chase Bank,0,Lake In The Hills Banking Center Branch,3394,4/14/2004,11/13/2004,310 North Randall Road,Lake In The Hills,McHenry,IL,60156,42.184940000000005,-88.33533,69603.0,77931.0,88732.0,100384.0,106211.0,112655.0,122634,61386
1034,JPMorgan Chase Bank,0,Berry Plaza Banking Center Branch,3395,4/16/2004,11/13/2004,3033 North Pulaski Road,Chicago,Cook,IL,60641,41.93656,-87.72703,17069.0,17763.0,22262.0,26310.0,29164.0,31656.0,34535,61386
1035,JPMorgan Chase Bank,0,Bolingbrook/Weber Banking Center Branch,3397,4/28/2004,11/13/2004,262 South Weber Road,Bolingbrook,Will,IL,60490,41.69108,-88.12536,35200.0,41251.0,51139.0,61988.0,63152.0,75161.0,84056,61386
1036,JPMorgan Chase Bank,0,West Monroe and Franklin Branch,6011,4/30/2004,9/25/2008,"230 W Monroe Street, Suite 125",Chicago,Cook,IL,60606,41.88063,-87.63489,21737.0,35765.0,46505.0,63405.0,68560.0,72172.0,90436,61386
1037,JPMorgan Chase Bank,0,Chicago - North & Grand Branch,6053,4/30/2004,9/25/2008,4440 W North Avenue,Chicago,Cook,IL,60639,41.90987,-87.7372,5087.0,5931.0,8387.0,10766.0,12190.0,16589.0,18198,61386
1038,JPMorgan Chase Bank,0,Chicago - Chicago & Kedzie Branch,6060,4/30/2004,9/25/2008,"800 N Kedzie Avenue, Suite 218",Chicago,Cook,IL,60651,41.895579999999995,-87.70665,3200.0,4467.0,5503.0,6497.0,7287.0,8606.0,16914,61386
1039,JPMorgan Chase Bank,0,Midway Square Banking Center Branch,3401,5/5/2004,11/13/2004,5137 South Pulaski Road,Chicago,Cook,IL,60632,41.80007,-87.72319,25540.0,29787.0,36293.0,41022.0,46619.0,55016.0,61876,61386
1040,JPMorgan Chase Bank,0,West Aurora Banking Center Branch,3403,5/26/2004,11/13/2004,1500 North Orchard Road,Aurora,Kane,IL,60506,41.787290000000006,-88.37564,31780.0,39681.0,48514.0,54040.0,60181.0,63316.0,73709,61386
1041,JPMorgan Chase Bank,0,North Halsted Banking Center Branch,3410,6/15/2004,11/13/2004,2603 North Halsted,Chicago,Cook,IL,60614,41.92934,-87.64887,32592.0,35703.0,45443.0,54701.0,65777.0,76039.0,105022,61386
1042,JPMorgan Chase Bank,0,North Pulaski Banking Center Branch,3414,6/21/2004,11/13/2004,4824 N Pulaski Rd,Chicago,Cook,IL,60630,41.96873,-87.72816,41385.0,51029.0,62126.0,70596.0,75875.0,84892.0,94807,61386
1043,JPMorgan Chase Bank,0,Rolling Meadows Banking Center Branch,3412,6/23/2004,11/13/2004,3250 Kirchoff R,Rolling Meadows,Cook,IL,60008,42.07718,-88.01329,19774.0,22343.0,30233.0,37043.0,39883.0,46684.0,54020,61386
1044,JPMorgan Chase Bank,0,Grand and Harlem Branch,3415,6/25/2004,11/13/2004,7180 West Grand Avenue,Chicago,Cook,IL,60707,41.939409999999995,-87.80676,31191.0,36480.0,48150.0,60811.0,69674.0,80566.0,90739,61386
1045,JPMorgan Chase Bank,0,Wauconda Branch,3417,6/29/2004,11/13/2004,488 Liberty St,Wauconda,Lake,IL,60084,42.25734,-88.15061,30683.0,32933.0,39624.0,76425.0,79434.0,80516.0,97040,61386
1046,JPMorgan Chase Bank,0,Ogden Avenue and Home Banking Center Branch,3418,6/30/2004,11/13/2004,6969 West Ogden Avenue,Berwyn,Cook,IL,60402,41.8258,-87.79695,28393.0,32268.0,41090.0,47423.0,54496.0,62011.0,69902,61386
1047,JPMorgan Chase Bank,0,Clark and West Chicago Banking Center Branch,3419,7/6/2004,11/13/2004,71 West Chicago Avenue,Chicago,Cook,IL,60654,41.896609999999995,-87.63054,34528.0,42652.0,51058.0,65108.0,78067.0,80893.0,102632,61386
1048,JPMorgan Chase Bank,0,Southport/Waveland/Addison Banking Center Branch,3425,7/15/2004,11/13/2004,3730 North Southport,Chicago,Cook,IL,60613,41.94981,-87.66408,29786.0,36654.0,40554.0,47681.0,50781.0,53263.0,60613,61386
1049,JPMorgan Chase Bank,0,Hubbard Woods Banking Center Branch,3427,7/15/2004,11/13/2004,45 Green Bay Road,Glencoe,Cook,IL,60022,42.11952,-87.74585,35515.0,42335.0,38204.0,46035.0,52082.0,55565.0,71398,61386
1050,JPMorgan Chase Bank,0,Lawrence and Kedzie Banking Center Branch,3426,7/22/2004,11/13/2004,4843 North Kedzie Avenue,Chicago,Cook,IL,60625,41.96926,-87.70844,20358.0,27279.0,33026.0,41885.0,40953.0,46010.0,50769,61386
1051,JPMorgan Chase Bank,0,Belmont and Central Banking Center Branch,3422,7/26/2004,11/13/2004,5620 West Belmont Avenue,Chicago,Cook,IL,60634,41.938629999999996,-87.76711999999999,33579.0,40364.0,49353.0,57858.0,64211.0,73339.0,77803,61386
1052,JPMorgan Chase Bank,0,Andersonville Banking Center Branch,3424,7/29/2004,11/13/2004,5134 North Clark Street,Chicago,Cook,IL,60640,41.9755,-87.66837,33181.0,34558.0,39556.0,42879.0,49577.0,63986.0,72751,61386
1053,JPMorgan Chase Bank,0,North Broadway and Sheridan Branch,6022,7/30/2004,9/25/2008,4356 N Broadway Road,Chicago,Cook,IL,60613,41.961259999999996,-87.65488,7133.0,8479.0,10987.0,13208.0,15518.0,18268.0,24459,61386
1054,JPMorgan Chase Bank,0,Chicago - Belmont Plaza Branch,6027,7/30/2004,9/25/2008,3339 W Belmont Avenue,Chicago,Cook,IL,60618,41.93922,-87.71082,8655.0,9728.0,11373.0,14070.0,15280.0,18913.0,22837,61386
1055,JPMorgan Chase Bank,0,Lincoln and Summerdale Branch,6042,7/30/2004,9/25/2008,5341 N Lincoln Avenue,Chicago,Cook,IL,60625,41.97857,-87.69264,9068.0,10826.0,14309.0,17717.0,20233.0,24405.0,69976,61386
1056,JPMorgan Chase Bank,0,Fullerton and Wood Banking Center Branch,3460,8/2/2004,11/13/2004,1757 West Fullerton,Chicago,Cook,IL,60614,41.92501,-87.67194,24555.0,28101.0,32894.0,37698.0,42075.0,44089.0,57255,61386
1057,JPMorgan Chase Bank,0,Lincoln Byron Banking Center Branch,3469,8/18/2004,11/13/2004,3868 North Lincoln Avenue,Chicago,Cook,IL,60613,41.952290000000005,-87.67741,34326.0,42674.0,53901.0,57303.0,64577.0,75768.0,80823,61386
1058,JPMorgan Chase Bank,0,North Wells Branch,3470,8/18/2004,11/13/2004,1700 North Wells Street,Chicago,Cook,IL,60614,41.91328,-87.63476,42935.0,45848.0,51220.0,63465.0,70627.0,83832.0,99906,61386
1059,JPMorgan Chase Bank,0,State and Archer Banking Center Branch,3463,8/25/2004,11/13/2004,1934 South State Street,Chicago,Cook,IL,60616,41.85614,-87.62723000000001,29411.0,35146.0,45261.0,58820.0,68927.0,78561.0,89388,61386
1060,JPMorgan Chase Bank,0,Cermak Branch,3464,8/27/2004,11/13/2004,3101 West Cermak Road,Chicago,Cook,IL,60623,41.85176,-87.70285,13793.0,14774.0,17642.0,20675.0,21729.0,23713.0,35287,61386
1061,JPMorgan Chase Bank,0,Uptown Banking Center Branch,3473,9/22/2004,11/13/2004,1101 West Lawrence Avenue,Chicago,Cook,IL,60640,41.968999999999994,-87.65802,18196.0,21435.0,25386.0,28858.0,34882.0,36401.0,50688,61386
1062,JPMorgan Chase Bank,0,Lincoln Square Banking Center Branch,3474,9/24/2004,11/13/2004,4711 North Lincoln Avenue,Chicago,Cook,IL,60625,41.9669,-87.68743,33730.0,42494.0,49619.0,53031.0,58324.0,67300.0,77108,61386
1063,JPMorgan Chase Bank,0,Beverly Banking Center Branch,3476,10/6/2004,11/13/2004,2310 West 95th Street,Chicago,Cook,IL,60643,41.7211,-87.68007,20823.0,22830.0,25998.0,28677.0,30600.0,36615.0,40309,61386
1064,JPMorgan Chase Bank,0,Chicago - Lincoln & Wilson Branch,6040,12/20/2004,9/25/2008,1791 W Howard Street,Chicago,Cook,IL,60626,42.0194,-87.67584000000001,3661.0,5312.0,7981.0,9570.0,36508.0,41910.0,44734,61386
1065,JPMorgan Chase Bank,0,Chicago - 103rd & Michigan Branch,6045,12/20/2004,9/25/2008,92 E 103rd Street,Chicago,Cook,IL,60628,41.70728,-87.62049,3320.0,4191.0,5588.0,6337.0,6626.0,7418.0,8524,61386
1066,JPMorgan Chase Bank,0,South Chicago Heights - Chicago & Sauk Trail Branch,5977,7/25/2005,9/25/2008,"3200 South Chicago Road, Suite A",South Chicago Heights,Cook,IL,60411,41.48076,-87.6378,4799.0,7158.0,9558.0,13559.0,16330.0,20541.0,28860,61386
1067,JPMorgan Chase Bank,0,Chicago - 117th & Halsted Branch,6044,7/25/2005,9/25/2008,11721 S Halsted Street,Chicago,Cook,IL,60628,41.68123,-87.64189,3524.0,5121.0,6485.0,8451.0,19096.0,19331.0,20974,61386
1068,JPMorgan Chase Bank,0,Orland Park - Marley Creek Square Branch,5991,4/17/2006,9/25/2008,"18000 S Wolf Road, Suite A309",Orland Park,Cook,IL,60467,41.5625,-87.89044,11060.0,17804.0,22285.0,28414.0,31376.0,34369.0,37666,61386
1069,JPMorgan Chase Bank,0,Riverdale - West 144th St Branch,6073,4/17/2006,9/25/2008,255 W 144th Street,Riverdale,Cook,IL,60827,41.6336,-87.6288,2369.0,2960.0,3862.0,4797.0,5137.0,6294.0,7071,61386
1070,JPMorgan Chase Bank,0,Englewood Plaza Branch,6569,12/18/2006,9/25/2008,6940a South Ashland Avenue,Chicago,Cook,IL,60636,41.76778,-87.66405,1487.0,2609.0,3192.0,3442.0,4397.0,5633.0,6141,61386
1071,JPMorgan Chase Bank,0,Springfield Main Branch,3153,01/01/1851,11/13/2004,One East Old State Capitol Plaza,Springfield,Sangamon,IL,62701,39.80024,-89.64860999999999,387528.0,447468.0,472600.0,451685.0,500238.0,384272.0,395077,61386
1072,JPMorgan Chase Bank,0,Orrington Branch,1945,01/01/1873,11/13/2004,1603 Orrington Avenue,Evanston,Cook,IL,60201,42.04676,-87.68143,338816.0,335577.0,376121.0,404751.0,456169.0,504324.0,536932,61386
1073,JPMorgan Chase Bank,0,Park Forest Branch,1965,01/01/1883,11/13/2004,202 Forest Boulevard,Park Forest,Cook,IL,60466,41.48598,-87.67877,35616.0,34642.0,38019.0,45988.0,46301.0,49445.0,54245,61386
1074,JPMorgan Chase Bank,0,West Lakeview Branch,1876,01/01/1887,11/13/2004,3335 North Ashland Avenue,Chicago,Cook,IL,60657,41.942679999999996,-87.66866999999999,244036.0,259903.0,286279.0,310750.0,374079.0,400572.0,440105,61386
1075,JPMorgan Chase Bank,0,Orland Park Lagrange Branch,1878,01/01/1887,11/13/2004,15100 South LA Grange Road,Orland Park,Cook,IL,60462,41.61522,-87.85346,292014.0,304692.0,334381.0,359323.0,369214.0,404968.0,440897,61386
1076,JPMorgan Chase Bank,0,Archer Branch,1880,01/01/1887,11/13/2004,4363 South Archer Avenue,Chicago,Cook,IL,60632,41.81445,-87.70373000000001,80137.0,84795.0,98131.0,106761.0,120467.0,133651.0,148351,61386
1077,JPMorgan Chase Bank,0,Winnetka Branch,1891,01/01/1894,11/13/2004,791 Elm Street,Winnetka,Cook,IL,60093,42.1059,-87.73346,357048.0,364213.0,443644.0,641627.0,655704.0,856677.0,1151567,61386
1078,JPMorgan Chase Bank,0,Little Village Branch,1867,01/01/1899,11/13/2004,3856 West 26th Street,Chicago,Cook,IL,60623,41.844359999999995,-87.7214,53631.0,60354.0,65708.0,69968.0,77565.0,83733.0,91656,61386
1079,JPMorgan Chase Bank,0,Highland Park Branch,1948,01/01/1899,11/13/2004,513 Central Avenue,Highland Park,Lake,IL,60035,42.1861,-87.79839,390197.0,505633.0,488355.0,525337.0,639285.0,463900.0,507465,61386
1080,JPMorgan Chase Bank,0,Champaign Main Branch,3167,02/01/1899,11/13/2004,201 West University Avenue,Champaign,Champaign,IL,61820,40.11627,-88.24521999999999,132245.0,154246.0,156466.0,196952.0,219112.0,238675.0,288419,61386
1081,JPMorgan Chase Bank,0,Oak Park Branch,1889,03/01/1892,11/13/2004,1048 Lake St,Oak Park,Cook,IL,60301,41.88865,-87.80247,352209.0,360500.0,392624.0,419080.0,430665.0,460158.0,498009,61386
1082,JPMorgan Chase Bank,0,Chicago's Main Office Branch,1838,07/01/1863,11/13/2004,10 South Dearborn Street,Chicago,Cook,IL,60603,41.88187,-87.62948,22101086.0,27521204.0,36219931.0,39152650.0,47103774.0,43326953.0,36539028,61386
1083,JPMorgan Chase Bank,0,Wheaton Main Branch,1905,10/01/1874,11/13/2004,120 East Wesley,Wheaton,DuPage,IL,60187,41.86611,-88.10631,441467.0,321238.0,352472.0,374257.0,377709.0,383043.0,396207,61386
1084,JPMorgan Chase Bank,0,Mulford Branch,3157,12/14/1854,11/13/2004,6000 East State Street,Rockford,Winnebago,IL,61108,42.26704,-88.99898,410368.0,348603.0,381521.0,343615.0,341937.0,309123.0,324626,61386
1085,JPMorgan Chase Bank,0,Summit Square Branch,3060,11/24/1902,11/13/2004,101 E Washington Blvd Lobby,Fort Wayne,Allen,IN,46802,41.07736,-85.1383,219459.0,161955.0,186146.0,187038.0,188911.0,185337.0,225885,56094
1086,JPMorgan Chase Bank,0,Lowell Branch,3079,1/1/1903,11/13/2004,651 East Commercial Avenue,Lowell,Lake,IN,46356,41.29137,-87.41942,52501.0,53503.0,58024.0,61041.0,63728.0,65110.0,71735,56094
1087,JPMorgan Chase Bank,0,Gary Main Branch,3029,3/4/1908,11/13/2004,505 Adams St,Gary,Lake,IN,46402,41.60191,-87.33959,26339.0,25203.0,26801.0,25651.0,24326.0,24899.0,24800,56094
1088,JPMorgan Chase Bank,0,Jeffersonville Main Branch,3254,11/7/1917,11/13/2004,443 Spring Street,Jeffersonville,Clark,IN,47130,38.27383,-85.74194,63488.0,64426.0,68780.0,68689.0,69680.0,68625.0,73478,56094
1089,JPMorgan Chase Bank,0,North Corydon Branch,3227,3/7/1922,11/13/2004,219 North Capitol Avenue,Corydon,Harrison,IN,47112,38.21205,-86.12638000000001,17622.0,18263.0,20819.0,22118.0,24424.0,25859.0,28446,56094
1090,JPMorgan Chase Bank,0,Broad Ripple Branch,2930,7/22/1925,11/13/2004,706 Broad Ripple Avenue,Indianapolis,Marion,IN,46220,39.86974,-86.14541,73695.0,74732.0,81454.0,88596.0,89166.0,96143.0,110693,56094
1091,JPMorgan Chase Bank,0,West Michigan Street Branch,2932,1/7/1931,11/13/2004,2600 West Michigan Street,Indianapolis,Marion,IN,46222,39.77462,-86.20411,22428.0,22004.0,22603.0,23382.0,23038.0,22820.0,25047,56094
1092,JPMorgan Chase Bank,0,Pierson and W 16th Street Branch,2937,4/15/1931,11/13/2004,20 West 16th Street,Indianapolis,Marion,IN,46202,39.78839,-86.15855,35449.0,35858.0,39532.0,47280.0,48774.0,51246.0,61977,56094
1093,JPMorgan Chase Bank,0,Spring Street Branch,3225,1/1/1932,11/13/2004,120 West Spring Street,New Albany,Floyd,IN,47150,38.285509999999995,-85.82488000000001,33457.0,30674.0,33823.0,39855.0,44293.0,46516.0,48082,56094
1094,JPMorgan Chase Bank,0,Goshen Main Branch,3005,4/19/1934,11/13/2004,401 South Main Street,Goshen,Elkhart,IN,46526,41.58234,-85.83436,29626.0,29596.0,30590.0,32904.0,34020.0,56656.0,65296,56094
1095,JPMorgan Chase Bank,0,Glen Park Branch,3031,8/18/1943,11/13/2004,3680 Broadway,Gary,Lake,IN,46408,41.551629999999996,-87.33663,42794.0,40568.0,42452.0,43525.0,41664.0,40551.0,41103,56094
